"id_distrito","departamento","distrito","regimen_de_tenencia","hogares_particulares_ocupados"
"0820","Castellanos","Coronel Fraga","Propietario sólo de la vivienda",3
"0815","Castellanos","Egusquiza","Propietario sólo de la vivienda",1
"0842","Castellanos","Esmeralda","Propietario sólo de la vivienda",0
"0838","Castellanos","Estación Clucellas","Propietario sólo de la vivienda",0
"0808","Castellanos","Eusebia","Propietario sólo de la vivienda",1
"0839","Castellanos","Eustolia","Propietario sólo de la vivienda",0
"0817","Castellanos","Fidela","Propietario sólo de la vivienda",0
"0841","Castellanos","Frontera","Propietario sólo de la vivienda",30
"0813","Castellanos","Galisteo","Propietario sólo de la vivienda",9
"0843","Castellanos","Garibaldi","Propietario sólo de la vivienda",1
"0809","Castellanos","Colonia Hugentobler","Propietario sólo de la vivienda",0
"0803","Castellanos","Humberto Primo","Propietario sólo de la vivienda",11
"0833","Castellanos","Josefina","Propietario sólo de la vivienda",6
"0814","Castellanos","Lehmann","Propietario sólo de la vivienda",17
"0844","Castellanos","María Juana","Propietario sólo de la vivienda",7
"0802","Castellanos","Colonia Mauá","Propietario sólo de la vivienda",0
"0835","Castellanos","Clucellas","Propietario sólo de la vivienda",23
"0823","Castellanos","Presidente Roca","Propietario sólo de la vivienda",0
"0818","Castellanos","Pueblo Marini","Propietario sólo de la vivienda",0
"0824","Castellanos","Rafaela","Propietario sólo de la vivienda",378
"0819","Castellanos","Ramona","Propietario sólo de la vivienda",2
"0829","Castellanos","Estación Saguier","Propietario sólo de la vivienda",0
"0830","Castellanos","San Antonio","Propietario sólo de la vivienda",1
"0831","Castellanos","Santa Clara de Saguier","Propietario sólo de la vivienda",3
"0846","Castellanos","San Vicente","Propietario sólo de la vivienda",68
"0811","Castellanos","Sunchales","Propietario sólo de la vivienda",24
"0827","Castellanos","Susana","Propietario sólo de la vivienda",3
"0821","Castellanos","Vila","Propietario sólo de la vivienda",2
"0828","Castellanos","Villa San José","Propietario sólo de la vivienda",0
"0801","Castellanos","Virginia","Propietario sólo de la vivienda",0
"0840","Castellanos","Zenón Pereyra","Propietario sólo de la vivienda",8
"1902","Constitución","Alcorta","Propietario sólo de la vivienda",25
"1901","Constitución","Bombal","Propietario sólo de la vivienda",9
"1911","Constitución","Cañada Rica","Propietario sólo de la vivienda",6
"1908","Constitución","Cepeda","Propietario sólo de la vivienda",1
"1916","Constitución","Empalme Villa Constitución","Propietario sólo de la vivienda",20
"1912","Constitución","General Gelly","Propietario sólo de la vivienda",0
"1914","Constitución","Godoy","Propietario sólo de la vivienda",3
"1913","Constitución","Juan B. Molina","Propietario sólo de la vivienda",4
"1903","Constitución","Juncal","Propietario sólo de la vivienda",5
"1907","Constitución","La Vanguardia","Propietario sólo de la vivienda",1
"1904","Constitución","Máximo Paz (Est. Paz)","Propietario sólo de la vivienda",2
"1905","Constitución","Pavón Arriba","Propietario sólo de la vivienda",5
"1910","Constitución","Peyrano","Propietario sólo de la vivienda",7
"1915","Constitución","Rueda","Propietario sólo de la vivienda",1
"1906","Constitución","Santa Teresa","Propietario sólo de la vivienda",8
"1909","Constitución","Sargento Cabral","Propietario sólo de la vivienda",3
"1917","Constitución","Theobald","Propietario sólo de la vivienda",0
"1918","Constitución","Villa Constitución","Propietario sólo de la vivienda",884
"1919","Constitución","Pavón","Propietario sólo de la vivienda",8
"0506","Garay","Saladero Mariano Cabal","Propietario sólo de la vivienda",24
"0502","Garay","Cayastá","Propietario sólo de la vivienda",130
"0501","Garay","Helvecia","Propietario sólo de la vivienda",275
"0503","Garay","Santa Rosa de Calchines","Propietario sólo de la vivienda",178
"0505","Garay","Colonia Mascías","Propietario sólo de la vivienda",42
"1729","General López","Aarón Castellanos (Est. Castellanos)","Propietario sólo de la vivienda",0
"1731","General López","Amenábar","Propietario sólo de la vivienda",6
"1701","General López","Cafferata","Propietario sólo de la vivienda",5
"1705","General López","Cañada del Ucle","Propietario sólo de la vivienda",1
"1711","General López","Carmen","Propietario sólo de la vivienda",0
"1708","General López","Carreras","Propietario sólo de la vivienda",6
"1712","General López","Chapuy","Propietario sólo de la vivienda",4
"1703","General López","Murphy","Propietario sólo de la vivienda",8
"1704","General López","Chovet","Propietario sólo de la vivienda",1
"1725","General López","Christophersen","Propietario sólo de la vivienda",0
"1730","General López","Diego de Alvear","Propietario sólo de la vivienda",7
"1710","General López","Elortondo","Propietario sólo de la vivienda",6
"1706","General López","Firmat","Propietario sólo de la vivienda",28
"1720","General López","Hughes","Propietario sólo de la vivienda",4
"1721","General López","Labordeboy","Propietario sólo de la vivienda",0
"1702","General López","La Chispa","Propietario sólo de la vivienda",0
"1728","General López","Lazzarino","Propietario sólo de la vivienda",7
"1715","General López","Maggiolo","Propietario sólo de la vivienda",5
"1717","General López","María Teresa","Propietario sólo de la vivienda",8
"1709","General López","Melincué","Propietario sólo de la vivienda",5
"1707","General López","Miguel Torres","Propietario sólo de la vivienda",2
"1727","General López","Rufino","Propietario sólo de la vivienda",26
"1726","General López","Sancti Spiritu","Propietario sólo de la vivienda",9
"1716","General López","San Eduardo","Propietario sólo de la vivienda",0
"1714","General López","San Francisco de Santa Fe","Propietario sólo de la vivienda",0
"1724","General López","San Gregorio","Propietario sólo de la vivienda",4
"1718","General López","Santa Isabel","Propietario sólo de la vivienda",12
"1723","General López","Teodelina","Propietario sólo de la vivienda",12
"1713","General López","Venado Tuerto","Propietario sólo de la vivienda",266
"1719","General López","Villa Cañás","Propietario sólo de la vivienda",3
"1722","General López","Wheelwright","Propietario sólo de la vivienda",15
"0328","General Obligado","Nicanor Molinas","Propietario sólo de la vivienda",24
"0327","General Obligado","Guadalupe Norte","Propietario sólo de la vivienda",17
"0319","General Obligado","Avellaneda","Propietario sólo de la vivienda",136
"0314","General Obligado","Arroyo Ceibal","Propietario sólo de la vivienda",24
"0322","General Obligado","Berna","Propietario sólo de la vivienda",54
"0323","General Obligado","Malabrigo","Propietario sólo de la vivienda",114
"0302","General Obligado","Florencia","Propietario sólo de la vivienda",311
"0312","General Obligado","Ingeniero Chanourdie","Propietario sólo de la vivienda",27
"0316","General Obligado","Lanteri","Propietario sólo de la vivienda",45
"0315","General Obligado","Las Garzas","Propietario sólo de la vivienda",62
"0313","General Obligado","El Sombrerito","Propietario sólo de la vivienda",39
"0305","General Obligado","Las Toscas","Propietario sólo de la vivienda",191
"0303","General Obligado","El Rabón","Propietario sólo de la vivienda",37
"0320","General Obligado","Reconquista","Propietario sólo de la vivienda",647
"0324","General Obligado","Los Laureles","Propietario sólo de la vivienda",33
"0306","General Obligado","San Antonio de Obligado","Propietario sólo de la vivienda",96
"0307","General Obligado","Tacuarendí","Propietario sólo de la vivienda",74
"0309","General Obligado","Villa Ana","Propietario sólo de la vivienda",103
"0304","General Obligado","Villa Guillermina","Propietario sólo de la vivienda",43
"0308","General Obligado","Villa Ocampo","Propietario sólo de la vivienda",552
"0321","General Obligado","El Arazá","Propietario sólo de la vivienda",4
"0326","General Obligado","La Sarita","Propietario sólo de la vivienda",18
"1405","Iriondo","Pueblo Andino","Propietario sólo de la vivienda",11
"1409","Iriondo","Bustinza","Propietario sólo de la vivienda",8
"1410","Iriondo","Cañada de Gómez","Propietario sólo de la vivienda",53
"1403","Iriondo","Carrizales (Est. Clarke)","Propietario sólo de la vivienda",3
"1401","Iriondo","Classon","Propietario sólo de la vivienda",1
"1411","Iriondo","Correa","Propietario sólo de la vivienda",56
"1408","Iriondo","Salto Grande","Propietario sólo de la vivienda",2
"1407","Iriondo","Lucio V. López","Propietario sólo de la vivienda",5
"1404","Iriondo","Oliveros","Propietario sólo de la vivienda",23
"1402","Iriondo","Totoras","Propietario sólo de la vivienda",38
"1406","Iriondo","Serodino","Propietario sólo de la vivienda",25
"1412","Iriondo","Villa Eloísa","Propietario sólo de la vivienda",19
"1008","La Capital","Arroyo Aguiar","Propietario sólo de la vivienda",11
"1002","La Capital","Cabal","Propietario sólo de la vivienda",0
"1007","La Capital","Candioti","Propietario sólo de la vivienda",1
"1001","La Capital","Emilia","Propietario sólo de la vivienda",0
"1005","La Capital","Laguna Paiva","Propietario sólo de la vivienda",46
"1003","La Capital","Llambi Campbell","Propietario sólo de la vivienda",17
"1009","La Capital","Monte Vera","Propietario sólo de la vivienda",88
"1006","La Capital","Nelson","Propietario sólo de la vivienda",8
"1010","La Capital","Recreo","Propietario sólo de la vivienda",115
"1004","La Capital","Campo Andino","Propietario sólo de la vivienda",36
"1011","La Capital","Santa Fe","Propietario sólo de la vivienda",7898
"1012","La Capital","Santo Tomé","Propietario sólo de la vivienda",392
"1013","La Capital","Sauce Viejo","Propietario sólo de la vivienda",51
"1015","La Capital","Arroyo Leyes","Propietario sólo de la vivienda",59
"1016","La Capital","San José del Rincón","Propietario sólo de la vivienda",580
"0917","Las Colonias","Cavour","Propietario sólo de la vivienda",2
"0915","Las Colonias","Cululú","Propietario sólo de la vivienda",0
"0901","Las Colonias","Elisa","Propietario sólo de la vivienda",6
"0927","Las Colonias","Empalme San Carlos","Propietario sólo de la vivienda",3
"0916","Las Colonias","Esperanza","Propietario sólo de la vivienda",117
"0912","Las Colonias","Felicia","Propietario sólo de la vivienda",4
"0926","Las Colonias","Franck","Propietario sólo de la vivienda",5
"0913","Las Colonias","Grutly","Propietario sólo de la vivienda",2
"0910","Las Colonias","Hipatia","Propietario sólo de la vivienda",0
"0918","Las Colonias","Humboldt","Propietario sólo de la vivienda",10
"0904","Las Colonias","Ituzaingó","Propietario sólo de la vivienda",0
"0902","Las Colonias","Jacinto L. Aráuz","Propietario sólo de la vivienda",0
"0903","Las Colonias","La Pelada","Propietario sólo de la vivienda",5
"0924","Las Colonias","Las Tunas","Propietario sólo de la vivienda",1
"0907","Las Colonias","María Luisa","Propietario sólo de la vivienda",2
"0936","Las Colonias","Matilde","Propietario sólo de la vivienda",2
"0919","Las Colonias","Nuevo Torino","Propietario sólo de la vivienda",2
"0920","Las Colonias","Pilar","Propietario sólo de la vivienda",19
"0909","Las Colonias","Progreso","Propietario sólo de la vivienda",7
"0906","Las Colonias","Providencia","Propietario sólo de la vivienda",1
"0925","Las Colonias","Pujato Norte","Propietario sólo de la vivienda",0
"0914","Las Colonias","Rivadavia","Propietario sólo de la vivienda",2
"0932","Las Colonias","Sa Pereira","Propietario sólo de la vivienda",8
"0929","Las Colonias","San Agustín","Propietario sólo de la vivienda",4
"0935","Las Colonias","San Carlos Centro","Propietario sólo de la vivienda",14
"0930","Las Colonias","San Carlos Norte","Propietario sólo de la vivienda",9
"0937","Las Colonias","San Carlos Sud","Propietario sólo de la vivienda",5
"0931","Las Colonias","San Jerónimo del Sauce","Propietario sólo de la vivienda",13
"0923","Las Colonias","San Jerónimo Norte","Propietario sólo de la vivienda",17
"0928","Las Colonias","Colonia San José","Propietario sólo de la vivienda",0
"0933","Las Colonias","San Mariano","Propietario sólo de la vivienda",0
"0934","Las Colonias","Santa Clara de Buena Vista","Propietario sólo de la vivienda",31
"0921","Las Colonias","Santa María Centro","Propietario sólo de la vivienda",0
"0922","Las Colonias","Santa María Norte","Propietario sólo de la vivienda",1
"0908","Las Colonias","Santo Domingo","Propietario sólo de la vivienda",6
"0911","Las Colonias","Sarmiento","Propietario sólo de la vivienda",0
"0905","Las Colonias","Soutomayor","Propietario sólo de la vivienda",0
"0103","9 de Julio","San Bernardo","Propietario sólo de la vivienda",10
"0107","9 de Julio","Esteban Rams","Propietario sólo de la vivienda",12
"0109","9 de Julio","Campo Garay (Juan de Garay)","Propietario sólo de la vivienda",0
"0106","9 de Julio","Logroño","Propietario sólo de la vivienda",5
"0101","9 de Julio","Gregoria Pérez de Denis (Est. El Nochero)","Propietario sólo de la vivienda",18
"0108","9 de Julio","Montefiore","Propietario sólo de la vivienda",2
"0110","9 de Julio","Villa Minetti","Propietario sólo de la vivienda",79
"0104","9 de Julio","Pozo Borrado","Propietario sólo de la vivienda",17
"0111","9 de Julio","Santa Margarita","Propietario sólo de la vivienda",27
"0102","9 de Julio","Gato Colorado","Propietario sólo de la vivienda",23
"0105","9 de Julio","Tostado","Propietario sólo de la vivienda",154
"1613","Rosario","Acebal","Propietario sólo de la vivienda",35
"1621","Rosario","Albarellos","Propietario sólo de la vivienda",0
"1611","Rosario","Álvarez","Propietario sólo de la vivienda",36
"1609","Rosario","Alvear","Propietario sólo de la vivienda",56
"1623","Rosario","Arminda","Propietario sólo de la vivienda",0
"1618","Rosario","Arroyo Seco","Propietario sólo de la vivienda",184
"1614","Rosario","Carmen del Sauce","Propietario sólo de la vivienda",19
"1615","Rosario","Coronel Domínguez","Propietario sólo de la vivienda",1
"1619","Rosario","Fighiera","Propietario sólo de la vivienda",95
"1604","Rosario","Funes","Propietario sólo de la vivienda",67
"1602","Rosario","Granadero Baigorria","Propietario sólo de la vivienda",540
"1601","Rosario","Ibarlucea","Propietario sólo de la vivienda",39
"1606","Rosario","Pérez","Propietario sólo de la vivienda",399
"1610","Rosario","Piñero (Est. Erasto)","Propietario sólo de la vivienda",21
"1625","Rosario","Pueblo Esther","Propietario sólo de la vivienda",58
"1612","Rosario","Pueblo Muñoz (Est. Bernard)","Propietario sólo de la vivienda",1
"1620","Rosario","Coronel Bogado","Propietario sólo de la vivienda",2
"1603","Rosario","Rosario","Propietario sólo de la vivienda",16977
"1607","Rosario","Soldini","Propietario sólo de la vivienda",18
"1622","Rosario","Uranga","Propietario sólo de la vivienda",2
"1616","Rosario","Villa Amelia","Propietario sólo de la vivienda",5
"1608","Rosario","Villa Gobernador Gálvez","Propietario sólo de la vivienda",1565
"1605","Rosario","Zavalla","Propietario sólo de la vivienda",33
"1617","Rosario","General Lagos","Propietario sólo de la vivienda",39
"0706","San Cristóbal","Aguará Grande","Propietario sólo de la vivienda",1
"0703","San Cristóbal","Ambrosetti","Propietario sólo de la vivienda",5
"0711","San Cristóbal","Arrufó","Propietario sólo de la vivienda",14
"0718","San Cristóbal","Capivara","Propietario sólo de la vivienda",0
"0701","San Cristóbal","Ceres","Propietario sólo de la vivienda",40
"0713","San Cristóbal","Colonia Ana","Propietario sólo de la vivienda",0
"0729","San Cristóbal","Colonia Bossi","Propietario sólo de la vivienda",1
"0721","San Cristóbal","Colonia La Clara","Propietario sólo de la vivienda",0
"0715","San Cristóbal","Colonia Rosa","Propietario sólo de la vivienda",8
"0723","San Cristóbal","Constanza","Propietario sólo de la vivienda",0
"0717","San Cristóbal","Curupaytí","Propietario sólo de la vivienda",0
"0728","San Cristóbal","Colonia Dos Rosas y La Legua","Propietario sólo de la vivienda",0
"0702","San Cristóbal","Hersilia","Propietario sólo de la vivienda",31
"0704","San Cristóbal","Huanqueros","Propietario sólo de la vivienda",0
"0720","San Cristóbal","La Lucila","Propietario sólo de la vivienda",1
"0712","San Cristóbal","La Rubia","Propietario sólo de la vivienda",1
"0705","San Cristóbal","Las Avispas","Propietario sólo de la vivienda",0
"0730","San Cristóbal","Las Palmeras","Propietario sólo de la vivienda",0
"0724","San Cristóbal","Moisés Ville","Propietario sólo de la vivienda",9
"0725","San Cristóbal","Monigotes","Propietario sólo de la vivienda",1
"0727","San Cristóbal","Monte Oscuridad","Propietario sólo de la vivienda",0
"0719","San Cristóbal","Ñanducita","Propietario sólo de la vivienda",0
"0731","San Cristóbal","Palacios","Propietario sólo de la vivienda",2
"0710","San Cristóbal","Portugalete","Propietario sólo de la vivienda",0
"0708","San Cristóbal","San Cristóbal","Propietario sólo de la vivienda",38
"0716","San Cristóbal","San Guillermo","Propietario sólo de la vivienda",68
"0709","San Cristóbal","Santurce","Propietario sólo de la vivienda",0
"0722","San Cristóbal","Soledad","Propietario sólo de la vivienda",48
"0726","San Cristóbal","Suardi","Propietario sólo de la vivienda",34
"0707","San Cristóbal","Villa Saralegui","Propietario sólo de la vivienda",18
"0714","San Cristóbal","Villa Trinidad","Propietario sólo de la vivienda",13
"0732","San Cristóbal","La Cabral","Propietario sólo de la vivienda",3
"0403","San Javier","Alejandra","Propietario sólo de la vivienda",235
"0405","San Javier","Cacique Ariacaiquín","Propietario sólo de la vivienda",7
"0401","San Javier","Romang","Propietario sólo de la vivienda",140
"0402","San Javier","Colonia Durán","Propietario sólo de la vivienda",23
"0404","San Javier","San Javier","Propietario sólo de la vivienda",654
"0406","San Javier","La Brava","Propietario sólo de la vivienda",21
"1110","San Jerónimo","Arocena","Propietario sólo de la vivienda",45
"1115","San Jerónimo","Barrancas","Propietario sólo de la vivienda",61
"1113","San Jerónimo","Bernardo de Irigoyen (Est. Irigoyen)","Propietario sólo de la vivienda",5
"1107","San Jerónimo","Campo Piaggio","Propietario sólo de la vivienda",0
"1114","San Jerónimo","Casalegno","Propietario sólo de la vivienda",0
"1122","San Jerónimo","Centeno","Propietario sólo de la vivienda",6
"1105","San Jerónimo","Coronda","Propietario sólo de la vivienda",271
"1104","San Jerónimo","Desvío Arijón","Propietario sólo de la vivienda",35
"1119","San Jerónimo","Díaz","Propietario sólo de la vivienda",5
"1117","San Jerónimo","Gaboto","Propietario sólo de la vivienda",81
"1108","San Jerónimo","Gálvez","Propietario sólo de la vivienda",35
"1102","San Jerónimo","Gessler","Propietario sólo de la vivienda",0
"1112","San Jerónimo","Irigoyen (Pueblo)","Propietario sólo de la vivienda",3
"1103","San Jerónimo","Larrechea","Propietario sólo de la vivienda",0
"1106","San Jerónimo","Loma Alta","Propietario sólo de la vivienda",0
"1101","San Jerónimo","López","Propietario sólo de la vivienda",4
"1118","San Jerónimo","Maciel","Propietario sólo de la vivienda",19
"1109","San Jerónimo","San Eugenio","Propietario sólo de la vivienda",0
"1111","San Jerónimo","San Fabián","Propietario sólo de la vivienda",7
"1121","San Jerónimo","San Genaro","Propietario sólo de la vivienda",23
"1116","San Jerónimo","Monje","Propietario sólo de la vivienda",19
"0614","San Justo","Angeloni","Propietario sólo de la vivienda",4
"0617","San Justo","Cayastacito","Propietario sólo de la vivienda",3
"0616","San Justo","Colonia Esther","Propietario sólo de la vivienda",0
"0607","San Justo","Gobernador Crespo","Propietario sólo de la vivienda",14
"0605","San Justo","La Criolla (Est. Cañadita)","Propietario sólo de la vivienda",35
"0606","San Justo","La Penca y Caraguatá","Propietario sólo de la vivienda",1
"0609","San Justo","Marcelino Escalada","Propietario sólo de la vivienda",53
"0612","San Justo","Naré","Propietario sólo de la vivienda",1
"0601","San Justo","Pedro Gómez Cello","Propietario sólo de la vivienda",16
"0610","San Justo","Ramayón","Propietario sólo de la vivienda",4
"0613","San Justo","San Bernardo","Propietario sólo de la vivienda",0
"0611","San Justo","San Justo","Propietario sólo de la vivienda",411
"0604","San Justo","San Martín Norte","Propietario sólo de la vivienda",35
"0603","San Justo","Vera y Pintado","Propietario sólo de la vivienda",25
"0602","San Justo","La Camila","Propietario sólo de la vivienda",0
"0615","San Justo","Videla","Propietario sólo de la vivienda",29
"0608","San Justo","Silva","Propietario sólo de la vivienda",4
"0618","San Justo","Colonia Dolores","Propietario sólo de la vivienda",12
"1507","San Lorenzo","Aldao","Propietario sólo de la vivienda",1
"1511","San Lorenzo","Roldán","Propietario sólo de la vivienda",52
"1505","San Lorenzo","Capitán Bermúdez","Propietario sólo de la vivienda",301
"1509","San Lorenzo","Carcarañá","Propietario sólo de la vivienda",44
"1513","San Lorenzo","Coronel Arnold","Propietario sólo de la vivienda",1
"1504","San Lorenzo","Fray Luis Beltrán","Propietario sólo de la vivienda",223
"1514","San Lorenzo","Fuentes","Propietario sólo de la vivienda",3
"1501","San Lorenzo","Timbúes","Propietario sólo de la vivienda",26
"1508","San Lorenzo","Luis Palacios","Propietario sólo de la vivienda",3
"1502","San Lorenzo","Puerto General San Martín","Propietario sólo de la vivienda",183
"1512","San Lorenzo","Pujato","Propietario sólo de la vivienda",2
"1506","San Lorenzo","Ricardone","Propietario sólo de la vivienda",17
"1510","San Lorenzo","San Jerónimo Sud","Propietario sólo de la vivienda",6
"1503","San Lorenzo","San Lorenzo","Propietario sólo de la vivienda",375
"1515","San Lorenzo","Villa Mugueta","Propietario sólo de la vivienda",0
"1206","San Martín","Cañada Rosquín","Propietario sólo de la vivienda",29
"1211","San Martín","Carlos Pellegrini","Propietario sólo de la vivienda",8
"1212","San Martín","Casas","Propietario sólo de la vivienda",3
"1201","San Martín","Castelar","Propietario sólo de la vivienda",1
"1205","San Martín","Colonia Belgrano","Propietario sólo de la vivienda",3
"1202","San Martín","Crispi","Propietario sólo de la vivienda",2
"1215","San Martín","El Trébol","Propietario sólo de la vivienda",33
"1210","San Martín","Landeta","Propietario sólo de la vivienda",2
"1213","San Martín","Las Bandurrias","Propietario sólo de la vivienda",9
"1209","San Martín","Las Petacas","Propietario sólo de la vivienda",0
"1214","San Martín","Los Cardos","Propietario sólo de la vivienda",1
"1217","San Martín","María Susana","Propietario sólo de la vivienda",26
"1216","San Martín","Piamonte","Propietario sólo de la vivienda",9
"1208","San Martín","San Jorge","Propietario sólo de la vivienda",40
"1204","San Martín","San Martín de las Escobas","Propietario sólo de la vivienda",6
"1203","San Martín","Sastre","Propietario sólo de la vivienda",12
"1207","San Martín","Traill","Propietario sólo de la vivienda",4
"0211","Vera","Garabato","Propietario sólo de la vivienda",89
"0209","Vera","Golondrina","Propietario sólo de la vivienda",62
"0208","Vera","Cañada Ombú","Propietario sólo de la vivienda",38
"0210","Vera","Intiyaco","Propietario sólo de la vivienda",117
"0212","Vera","Los Amores","Propietario sólo de la vivienda",41
"0213","Vera","Tartagal","Propietario sólo de la vivienda",103
"0205","Vera","Calchaquí","Propietario sólo de la vivienda",453
"0202","Vera","Vera","Propietario sólo de la vivienda",492
"0206","Vera","Toba","Propietario sólo de la vivienda",33
"0207","Vera","Fortín Olmos","Propietario sólo de la vivienda",60
"0204","Vera","Margarita","Propietario sólo de la vivienda",67
"0203","Vera","La Gallareta","Propietario sólo de la vivienda",49
"1306","Belgrano","Armstrong","Inquilino",423
"1301","Belgrano","Bouquet","Inquilino",36
"1303","Belgrano","Las Parejas","Inquilino",545
"1302","Belgrano","Las Rosas","Inquilino",523
"1304","Belgrano","Montes de Oca","Inquilino",91
"1305","Belgrano","Tortugas","Inquilino",61
"1803","Caseros","Arequito","Inquilino",255
"1801","Caseros","Arteaga","Inquilino",105
"1811","Caseros","Berabevú","Inquilino",79
"1807","Caseros","Bigand","Inquilino",232
"1805","Caseros","Casilda","Inquilino",1849
"1808","Caseros","Chabás","Inquilino",271
"1812","Caseros","Chañar Ladeado","Inquilino",242
"1813","Caseros","Gödeken","Inquilino",54
"1804","Caseros","Los Molinos","Inquilino",67
"1810","Caseros","Los Quirquinchos","Inquilino",74
"1806","Caseros","Sanford","Inquilino",52
"1802","Caseros","San José de la Esquina","Inquilino",274
"1809","Caseros","Villada","Inquilino",44
"0837","Castellanos","Angélica","Inquilino",44
"0812","Castellanos","Ataliva","Inquilino",88
"0826","Castellanos","Aurelia","Inquilino",4
"0832","Castellanos","Bauer y Sigel","Inquilino",14
"0825","Castellanos","Bella Italia","Inquilino",53
"0822","Castellanos","Colonia Castellanos","Inquilino",7
"0810","Castellanos","Colonia Aldao","Inquilino",102
"0807","Castellanos","Colonia Bicha","Inquilino",10
"0816","Castellanos","Colonia Bigand","Inquilino",1
"0834","Castellanos","Colonia Cello","Inquilino",3
"0805","Castellanos","Tacural","Inquilino",53
"0836","Castellanos","Colonia Iturraspe","Inquilino",0
"0845","Castellanos","Colonia Margarita","Inquilino",7
"0804","Castellanos","Colonia Raquel","Inquilino",9
"0806","Castellanos","Tacurales","Inquilino",3
"0820","Castellanos","Coronel Fraga","Inquilino",16
"0815","Castellanos","Egusquiza","Inquilino",12
"0842","Castellanos","Esmeralda","Inquilino",20
"0838","Castellanos","Estación Clucellas","Inquilino",32
"0808","Castellanos","Eusebia","Inquilino",33
"0839","Castellanos","Eustolia","Inquilino",0
"0817","Castellanos","Fidela","Inquilino",2
"0841","Castellanos","Frontera","Inquilino",506
"0813","Castellanos","Galisteo","Inquilino",5
"0843","Castellanos","Garibaldi","Inquilino",12
"0809","Castellanos","Colonia Hugentobler","Inquilino",1
"0803","Castellanos","Humberto Primo","Inquilino",243
"0833","Castellanos","Josefina","Inquilino",100
"0814","Castellanos","Lehmann","Inquilino",169
"0844","Castellanos","María Juana","Inquilino",203
"0802","Castellanos","Colonia Mauá","Inquilino",1
"0835","Castellanos","Clucellas","Inquilino",68
"0823","Castellanos","Presidente Roca","Inquilino",19
"0818","Castellanos","Pueblo Marini","Inquilino",2
"0824","Castellanos","Rafaela","Inquilino",6985
"0819","Castellanos","Ramona","Inquilino",74
"0829","Castellanos","Estación Saguier","Inquilino",13
"0830","Castellanos","San Antonio","Inquilino",15
"0831","Castellanos","Santa Clara de Saguier","Inquilino",80
"0846","Castellanos","San Vicente","Inquilino",273
"0811","Castellanos","Sunchales","Inquilino",1278
"0827","Castellanos","Susana","Inquilino",61
"0821","Castellanos","Vila","Inquilino",61
"0828","Castellanos","Villa San José","Inquilino",10
"0801","Castellanos","Virginia","Inquilino",9
"0840","Castellanos","Zenón Pereyra","Inquilino",60
"1902","Constitución","Alcorta","Inquilino",279
"1901","Constitución","Bombal","Inquilino",133
"1911","Constitución","Cañada Rica","Inquilino",19
"1908","Constitución","Cepeda","Inquilino",7
"1916","Constitución","Empalme Villa Constitución","Inquilino",211
"1912","Constitución","General Gelly","Inquilino",20
"1914","Constitución","Godoy","Inquilino",35
"1913","Constitución","Juan B. Molina","Inquilino",41
"1903","Constitución","Juncal","Inquilino",34
"1907","Constitución","La Vanguardia","Inquilino",11
"1904","Constitución","Máximo Paz (Est. Paz)","Inquilino",126
"1905","Constitución","Pavón Arriba","Inquilino",67
"1910","Constitución","Peyrano","Inquilino",90
"1915","Constitución","Rueda","Inquilino",13
"1906","Constitución","Santa Teresa","Inquilino",103
"1909","Constitución","Sargento Cabral","Inquilino",40
"1917","Constitución","Theobald","Inquilino",10
"1918","Constitución","Villa Constitución","Inquilino",1541
"1919","Constitución","Pavón","Inquilino",33
"0506","Garay","Saladero Mariano Cabal","Inquilino",19
"0502","Garay","Cayastá","Inquilino",109
"0501","Garay","Helvecia","Inquilino",158
"0503","Garay","Santa Rosa de Calchines","Inquilino",150
"0505","Garay","Colonia Mascías","Inquilino",14
"1729","General López","Aarón Castellanos (Est. Castellanos)","Inquilino",10
"1731","General López","Amenábar","Inquilino",56
"1701","General López","Cafferata","Inquilino",45
"1705","General López","Cañada del Ucle","Inquilino",26
"1711","General López","Carmen","Inquilino",72
"1708","General López","Carreras","Inquilino",65
"1712","General López","Chapuy","Inquilino",24
"1703","General López","Murphy","Inquilino",151
"1704","General López","Chovet","Inquilino",56
"1725","General López","Christophersen","Inquilino",21
"1730","General López","Diego de Alvear","Inquilino",105
"1710","General López","Elortondo","Inquilino",299
"1706","General López","Firmat","Inquilino",889
"1720","General López","Hughes","Inquilino",213
"1721","General López","Labordeboy","Inquilino",22
"1702","General López","La Chispa","Inquilino",18
"1728","General López","Lazzarino","Inquilino",13
"1715","General López","Maggiolo","Inquilino",80
"1717","General López","María Teresa","Inquilino",161
"1709","General López","Melincué","Inquilino",165
"1707","General López","Miguel Torres","Inquilino",9
"1727","General López","Rufino","Inquilino",1135
"1726","General López","Sancti Spiritu","Inquilino",157
"1716","General López","San Eduardo","Inquilino",26
"1714","General López","San Francisco de Santa Fe","Inquilino",5
"1724","General López","San Gregorio","Inquilino",265
"1718","General López","Santa Isabel","Inquilino",214
"1723","General López","Teodelina","Inquilino",299
"1713","General López","Venado Tuerto","Inquilino",5589
"1719","General López","Villa Cañás","Inquilino",473
"1722","General López","Wheelwright","Inquilino",203
"0328","General Obligado","Nicanor Molinas","Inquilino",7
"0327","General Obligado","Guadalupe Norte","Inquilino",26
"0319","General Obligado","Avellaneda","Inquilino",943
"0314","General Obligado","Arroyo Ceibal","Inquilino",17
"0322","General Obligado","Berna","Inquilino",4
